discharge_date,facility_id,unit_id,discharges,oob_cases,post_ready_hard_cap_cases,median_los_hours,median_post_ready_delay_hours,oob_rate,centerline_oob_rate,sigma_oob_rate,upper_control_limit,control_chart_signal_flag,top_blocker,estimated_bed_days_recoverable
2026-02-03,FAC_000,respiratory,20,2,4,136.44,18.06,0.1,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-03,FAC_000,surgical,19,2,3,112.18,16.535,0.10526315789473684,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-03,FAC_000,transitional_care,13,5,5,198.54,32.96,0.38461538461538464,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-04,FAC_000,acute_medicine,29,3,4,129.13,16.525,0.10344827586206896,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-04,FAC_000,cardiac,14,1,2,109.945,24.365000000000002,0.07142857142857142,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-04,FAC_000,orthopedics,5,0,0,136.35,21.28,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-04,FAC_000,respiratory,16,3,3,133.595,25.96,0.1875,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-04,FAC_000,surgical,16,1,2,117.755,17.365000000000002,0.0625,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-04,FAC_000,transitional_care,18,3,4,170.92000000000002,26.64,0.16666666666666666,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-05,FAC_000,acute_medicine,38,7,8,137.03,22.43,0.18421052631578946,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-05,FAC_000,cardiac,8,2,2,123.95500000000001,38.73,0.25,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-05,FAC_000,orthopedics,19,1,5,142.53,25.21,0.05263157894736842,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-05,FAC_000,respiratory,17,1,3,135.45,22.04,0.058823529411764705,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-05,FAC_000,surgical,18,3,7,125.415,24.04,0.16666666666666666,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-05,FAC_000,transitional_care,13,3,2,169.13,22.895,0.23076923076923078,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-06,FAC_000,acute_medicine,34,3,5,131.62,14.52,0.08823529411764706,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-06,FAC_000,cardiac,12,2,3,132.71499999999997,29.785,0.16666666666666666,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-06,FAC_000,orthopedics,17,4,4,161.81,21.11,0.23529411764705882,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-06,FAC_000,respiratory,19,2,3,134.59,22.89,0.10526315789473684,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-06,FAC_000,surgical,19,4,5,122.93,30.77,0.21052631578947367,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-06,FAC_000,transitional_care,13,3,4,187.64,31.455,0.23076923076923078,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-07,FAC_000,acute_medicine,33,4,4,130.2,16.7,0.12121212121212122,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-07,FAC_000,cardiac,14,0,0,119.18,20.34,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-07,FAC_000,orthopedics,11,1,3,147.07,18.53,0.09090909090909091,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-07,FAC_000,respiratory,20,4,6,136.05,18.200000000000003,0.2,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-07,FAC_000,surgical,17,2,2,119.91,20.63,0.11764705882352941,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-07,FAC_000,transitional_care,19,2,2,161.49,19.729999999999997,0.10526315789473684,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-08,FAC_000,acute_medicine,27,3,5,127.74,18.74,0.1111111111111111,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-08,FAC_000,cardiac,13,0,1,119.46,15.344999999999999,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-08,FAC_000,orthopedics,11,0,1,132.13,17.96,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-08,FAC_000,respiratory,14,3,4,141.85,24.315,0.21428571428571427,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-08,FAC_000,surgical,26,6,7,118.95500000000001,19.41,0.23076923076923078,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-08,FAC_000,transitional_care,14,1,2,169.655,31.1,0.07142857142857142,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-09,FAC_000,acute_medicine,38,8,7,134.47500000000002,20.77,0.21052631578947367,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-09,FAC_000,cardiac,14,1,2,97.45,17.045,0.07142857142857142,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-09,FAC_000,orthopedics,8,1,1,147.35,16.665,0.125,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-09,FAC_000,respiratory,20,2,2,139.45999999999998,23.7,0.1,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-09,FAC_000,surgical,16,2,4,120.38,22.36,0.125,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-09,FAC_000,transitional_care,12,3,2,170.3,26.53,0.25,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-10,FAC_000,acute_medicine,31,6,8,129.04,23.19,0.1935483870967742,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-10,FAC_000,cardiac,12,0,3,118.85499999999999,17.9,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-10,FAC_000,orthopedics,18,3,6,149.495,25.57,0.16666666666666666,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-10,FAC_000,respiratory,21,1,1,137.62,20.75,0.047619047619047616,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-10,FAC_000,surgical,22,2,2,111.1,19.1,0.09090909090909091,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-10,FAC_000,transitional_care,18,3,3,162.63,17.869999999999997,0.16666666666666666,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-11,FAC_000,acute_medicine,27,6,6,135.87,15.27,0.2222222222222222,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-11,FAC_000,cardiac,14,1,3,107.42500000000001,22.445,0.07142857142857142,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-11,FAC_000,orthopedics,13,2,2,136.61,18.66,0.15384615384615385,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-11,FAC_000,respiratory,28,4,5,135.45,15.64,0.14285714285714285,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-11,FAC_000,surgical,20,2,3,114.36,22.42,0.1,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-11,FAC_000,transitional_care,18,2,2,169.675,20.15,0.1111111111111111,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-12,FAC_000,acute_medicine,12,1,3,149.43,24.36,0.08333333333333333,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-12,FAC_000,cardiac,14,0,0,103.33500000000001,14.64,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-12,FAC_000,orthopedics,12,1,1,137.53,19.51,0.08333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-12,FAC_000,respiratory,22,4,4,132.20499999999998,18.58,0.18181818181818182,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-12,FAC_000,surgical,22,4,5,121.55000000000001,26.425,0.18181818181818182,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-12,FAC_000,transitional_care,19,3,3,169.01,21.11,0.15789473684210525,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-13,FAC_000,acute_medicine,25,3,3,123.13,17.8,0.12,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-13,FAC_000,cardiac,7,1,1,105.88,14.32,0.14285714285714285,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-13,FAC_000,orthopedics,21,3,5,144.73,23.31,0.14285714285714285,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-13,FAC_000,respiratory,20,2,4,139.16,21.765,0.1,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-13,FAC_000,surgical,16,1,1,116.565,17.6,0.0625,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-13,FAC_000,transitional_care,18,1,2,162.63,18.53,0.05555555555555555,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-14,FAC_000,acute_medicine,27,5,6,137.8,20.96,0.18518518518518517,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-14,FAC_000,cardiac,12,1,1,112.535,18.265,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-14,FAC_000,orthopedics,15,2,3,138.06,15.84,0.13333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-14,FAC_000,respiratory,20,2,3,127.88,20.03,0.1,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-14,FAC_000,surgical,20,2,5,115.24000000000001,21.35,0.1,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-14,FAC_000,transitional_care,14,0,1,166.61,20.66,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-15,FAC_000,acute_medicine,31,1,4,126.3,17.98,0.03225806451612903,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-15,FAC_000,cardiac,9,4,5,158.9,54.32,0.4444444444444444,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-15,FAC_000,orthopedics,9,0,2,146.28,17.55,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-15,FAC_000,respiratory,21,3,5,148.4,25.43,0.14285714285714285,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-15,FAC_000,surgical,16,0,1,116.06,17.09,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-15,FAC_000,transitional_care,23,4,3,168.38,19.755000000000003,0.17391304347826086,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-16,FAC_000,acute_medicine,25,1,2,132.85,21.51,0.04,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-16,FAC_000,cardiac,12,1,1,99.82,17.784999999999997,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-16,FAC_000,orthopedics,13,2,4,167.14,23.78,0.15384615384615385,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-16,FAC_000,respiratory,28,1,4,130.525,21.66,0.03571428571428571,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-16,FAC_000,surgical,16,3,3,114.625,20.115000000000002,0.1875,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-16,FAC_000,transitional_care,24,1,3,158.66,16.295,0.041666666666666664,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-17,FAC_000,acute_medicine,25,1,0,126.84,16.74,0.04,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-17,FAC_000,cardiac,17,2,3,103.99,20.0,0.11764705882352941,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-17,FAC_000,orthopedics,12,1,1,143.035,15.97,0.08333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-17,FAC_000,respiratory,21,0,2,137.69,20.29,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-17,FAC_000,surgical,14,1,2,128.375,23.445,0.07142857142857142,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-17,FAC_000,transitional_care,18,2,2,167.75,15.2,0.1111111111111111,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-18,FAC_000,acute_medicine,26,2,5,130.62,18.439999999999998,0.07692307692307693,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-18,FAC_000,cardiac,11,0,0,102.39,14.55,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-18,FAC_000,orthopedics,18,4,4,150.39499999999998,16.85,0.2222222222222222,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-18,FAC_000,respiratory,26,2,3,136.755,16.275,0.07692307692307693,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-18,FAC_000,surgical,14,3,3,121.42,22.159999999999997,0.21428571428571427,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-18,FAC_000,transitional_care,16,2,3,163.995,18.880000000000003,0.125,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-19,FAC_000,acute_medicine,31,4,7,129.41,18.55,0.12903225806451613,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-19,FAC_000,cardiac,11,0,0,108.44,15.72,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-19,FAC_000,orthopedics,16,0,1,143.60500000000002,16.21,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-19,FAC_000,respiratory,21,0,2,137.36,17.56,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-19,FAC_000,surgical,23,3,4,119.17,15.88,0.13043478260869565,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-19,FAC_000,transitional_care,17,0,2,169.96,13.69,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-20,FAC_000,acute_medicine,25,1,2,124.76,19.38,0.04,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-20,FAC_000,cardiac,17,2,2,104.78,20.85,0.11764705882352941,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-20,FAC_000,orthopedics,19,2,3,144.91,22.53,0.10526315789473684,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-20,FAC_000,respiratory,13,0,1,131.9,20.46,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-20,FAC_000,surgical,13,1,1,114.42,14.105,0.07692307692307693,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-20,FAC_000,transitional_care,16,1,1,162.35,17.604999999999997,0.0625,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-21,FAC_000,acute_medicine,26,2,2,130.69,16.34,0.07692307692307693,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-21,FAC_000,cardiac,6,1,1,118.715,30.26,0.16666666666666666,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-21,FAC_000,orthopedics,13,2,3,138.5,21.58,0.15384615384615385,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-21,FAC_000,respiratory,21,3,3,139.49,19.34,0.14285714285714285,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-21,FAC_000,surgical,25,5,10,123.57,26.980000000000004,0.2,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-21,FAC_000,transitional_care,9,2,1,167.12,22.59,0.2222222222222222,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-22,FAC_000,acute_medicine,31,4,3,125.47,16.5,0.12903225806451613,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-22,FAC_000,cardiac,9,2,2,116.06,19.03,0.2222222222222222,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-22,FAC_000,orthopedics,20,2,3,144.615,17.22,0.1,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-22,FAC_000,respiratory,25,1,2,132.67,17.59,0.04,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-22,FAC_000,surgical,17,0,1,114.1,16.700000000000003,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-22,FAC_000,transitional_care,18,2,3,169.815,17.29,0.1111111111111111,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-23,FAC_000,acute_medicine,41,6,7,126.23,17.94,0.14634146341463414,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-23,FAC_000,cardiac,9,0,1,120.35,25.43,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-23,FAC_000,orthopedics,16,2,5,146.89,23.515,0.125,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-23,FAC_000,respiratory,15,3,3,142.75,20.45,0.2,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-23,FAC_000,surgical,22,0,2,107.41499999999999,14.4,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-23,FAC_000,transitional_care,20,3,5,164.585,22.68,0.15,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-24,FAC_000,acute_medicine,32,6,4,133.195,19.04,0.1875,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-24,FAC_000,cardiac,12,2,2,106.00999999999999,20.535,0.16666666666666666,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-24,FAC_000,orthopedics,15,1,2,145.77,18.884999999999998,0.06666666666666667,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-24,FAC_000,respiratory,24,2,3,131.89,15.41,0.08333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-24,FAC_000,surgical,15,0,0,114.28,15.99,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-24,FAC_000,transitional_care,16,2,1,168.03,21.85,0.125,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-25,FAC_000,acute_medicine,38,2,6,126.02000000000001,18.11,0.05263157894736842,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-25,FAC_000,cardiac,11,1,2,108.81,18.81,0.09090909090909091,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-25,FAC_000,orthopedics,16,2,3,142.86,21.465,0.125,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-25,FAC_000,respiratory,20,0,1,134.98000000000002,19.060000000000002,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-25,FAC_000,surgical,17,2,2,113.67,17.545,0.11764705882352941,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-25,FAC_000,transitional_care,12,3,4,182.26,28.72,0.25,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-26,FAC_000,acute_medicine,26,1,1,120.44999999999999,16.035,0.038461538461538464,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-26,FAC_000,cardiac,9,0,2,104.98,21.74,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-26,FAC_000,orthopedics,16,1,3,150.04000000000002,17.89,0.0625,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-26,FAC_000,respiratory,21,1,3,127.57,18.1,0.047619047619047616,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-26,FAC_000,surgical,17,2,4,117.57,16.715,0.11764705882352941,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-26,FAC_000,transitional_care,22,0,1,165.95999999999998,18.255000000000003,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-27,FAC_000,acute_medicine,25,3,5,130.52,19.38,0.12,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-27,FAC_000,cardiac,14,2,2,105.58500000000001,16.085,0.14285714285714285,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-27,FAC_000,orthopedics,15,2,2,138.15,17.12,0.13333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-27,FAC_000,respiratory,17,1,2,140.09,14.11,0.058823529411764705,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-27,FAC_000,surgical,18,1,2,108.24000000000001,18.89,0.05555555555555555,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-27,FAC_000,transitional_care,9,1,1,166.98,19.37,0.1111111111111111,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-02-28,FAC_000,acute_medicine,32,5,6,121.41,18.235,0.15625,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-02-28,FAC_000,cardiac,7,0,0,127.68,16.82,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-02-28,FAC_000,orthopedics,13,0,1,136.25,25.35,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-02-28,FAC_000,respiratory,29,3,4,127.64,17.99,0.10344827586206896,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-02-28,FAC_000,surgical,11,1,1,122.17,20.26,0.09090909090909091,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-02-28,FAC_000,transitional_care,20,1,0,164.16000000000003,15.004999999999999,0.05,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-01,FAC_000,acute_medicine,22,3,3,125.39,17.27,0.13636363636363635,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-01,FAC_000,cardiac,11,0,0,104.06,15.14,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-01,FAC_000,orthopedics,12,2,3,137.675,20.28,0.16666666666666666,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-01,FAC_000,respiratory,19,0,1,128.82,15.07,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-01,FAC_000,surgical,19,4,5,127.74,23.7,0.21052631578947367,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-01,FAC_000,transitional_care,16,2,3,165.03,20.35,0.125,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-02,FAC_000,acute_medicine,33,4,4,129.42,19.69,0.12121212121212122,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-02,FAC_000,cardiac,11,1,2,112.66,26.27,0.09090909090909091,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-02,FAC_000,orthopedics,15,1,2,155.31,22.01,0.06666666666666667,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-02,FAC_000,respiratory,24,1,1,126.76,14.36,0.041666666666666664,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-02,FAC_000,surgical,20,1,2,111.95500000000001,16.6,0.05,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-02,FAC_000,transitional_care,18,0,2,155.63,16.915,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-03,FAC_000,acute_medicine,32,2,5,126.75999999999999,18.73,0.0625,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-03,FAC_000,cardiac,8,1,1,104.26,16.525,0.125,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-03,FAC_000,orthopedics,10,4,4,152.07999999999998,26.005,0.4,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-03,FAC_000,respiratory,18,2,5,141.28,21.75,0.1111111111111111,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-03,FAC_000,surgical,19,5,4,120.61,22.9,0.2631578947368421,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-03,FAC_000,transitional_care,25,3,3,161.52,15.895,0.12,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-04,FAC_000,acute_medicine,30,2,2,134.66,17.32,0.06666666666666667,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-04,FAC_000,cardiac,22,2,3,118.37,18.23,0.09090909090909091,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-04,FAC_000,orthopedics,13,0,2,135.03,19.064999999999998,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-04,FAC_000,respiratory,15,2,1,133.08,20.05,0.13333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
